266 1 0.625 0.375 3.2 3 4 4 3 4 4 2 4 4 4 5 3 4 3 2 1 3 3
267 10 0.6875 0.375 3.7 4 2 4 4 1 4 2 5 3 4 4 2 3 3 4 2 3 2
268 10 0.8125 0.5625 2.8 4 2 2 4 4 4 5 5 4 4 5 4 2 2 4 2 1 2
269 1 0.5 0.5 3.2 4 3 3 5 1 4 2 2 2 2 4 2 2 3 2 2 2 4
270 1 0.8125 0.5625 3.6 2 3 3 2 2 2 4 5 3 2 3 2 3 4 3 2 3 2
271 1 0.5 0.375 2.5 1 4 1 4 1 3 1 3 2 3 4 4 5 3 5 3 2 1
272 1 0.5 0.5 3 2 2 2 2 4 3 2 4 2 2 4 4 4 4 2 2 4 2
273 10 0.8125 0.5 2.8 1 1 1 2 1 1 2 4 2 2 2 1 2 1 5 1 2 2
274 1 0.625 0.5625 3.7 4 5 5 3 3 5 2 4 2 4 4 2 5 5 5 4 5 4
275 1 0.375 0.375 3.4 2 2 2 3 2 2 3 2 2 3 3 3 2 2 2 2 2 2
276 10 0.5 0.4375 3 3 1 2 3 2 2 3 3 3 2 4 3 2 4 4 1 2 1
277 1 1.25 0.8125 3.4 4 2 2 2 2 2 1 2 2 2 2 2 2 2 4 1 1 2
278 1 0.4375 0.3125 3.2 4 3 4 3 3 4 3 4 3 4 4 3 4 4 3 4 3 3
279 1 1.375 0.75 3.2 4 1 2 1 1 3 1 2 3 1 3 1 1 5 5 1 1 2
280 10 1 0.625 3.7 2 2 3 4 3 4 3 4 3 4 4 3 4 2 2 2 2 2
281 1 0.5 0.375 3.9 2 1 2 2 3 2 2 3 3 2 3 2 3 2 2 1 2 2
282 10 0.75 0.625 3.1 3 2 2 3 2 3 2 2 2 4 5 2 2 3 3 3 2 2
283 1 0.75 0.625 3.1 3 1 2 2 2 2 2 4 3 3 4 3 2 2 2 2 2 2
284 1 1.0625 0.6875 2.7 2 4 4 3 4 2 4 4 5 4 5 3 3 4 4 3 3 4
285 1 0.9375 0.5625 3.2 4 2 1 2 2 2 1 4 2 3 4 4 3 4 2 2 2 2
286 1 0.6875 0.4375 3.6 4 2 2 4 4 4 4 4 3 3 2 2 2 3 2 2 2 3
287 1 0.5 0.5 3.4 4 2 2 3 4 3 3 4 4 4 3 3 2 2 4 2 4 2
288 10 0.3125 0.3125 3.3 3 2 4 4 2 4 2 4 2 3 4 2 2 2 2 2 2 2
289 1 0.875 0.5625 4.2 4 1 2 1 2 2 2 2 4 2 4 1 4 4 1 5 4 4
290 10 0.625 0.4375 3.5 4 2 4 3 3 3 3 3 3 3 3 2 4 4 4 4 4 3
291 10 0.875 0.5625 3.3 4 3 2 4 3 4 5 4 4 5 3 4 4 4 3 2 2 4
292 10 0.375 0.3125 3.1 3 3 1 2 2 2 2 2 1 2 3 2 2 2 2 2 3 2
293 1 0.5 0.4375 2.2 2 2 2 2 2 3 2 4 3 4 4 4 3 3 4 2 2 3
294 1 0.5625 0.5 3.5 2 2 2 3 2 2 1 4 2 3 4 2 2 4 4 2 4 2
295 10 0.625 0.625 3 4 2 3 4 4 4 4 4 3 4 3 4 4 4 4 2 4 4
296 10 0.75 0.5 3.3 4 2 3 3 2 4 5 4 3 4 3 4 4 3 4 4 3 4
297 1 0.4375 0.375 3.3 4 3 3 4 2 4 3 4 3 3 4 4 4 5 4 2 4 4
298 1 0.625 0.5 3.3 2 1 2 4 2 2 2 4 4 4 3 2 2 2 4 2 1 3
299 10 0.6875 0.5625 3.7 4 1 4 4 3 4 3 5 2 2 5 2 4 5 4 4 3 4
300 1 0.375 0.375 3.6 4 2 4 2 2 4 2 4 4 4 4 4 2 2 3 2 2 2
301 1 1.0625 0.8125 2.7 4 2 2 3 4 4 2 3 4 2 4 2 4 5 4 2 4 2
302 1 0.625 0.5625 4.1 4 3 3 2 1 3 2 4 3 4 4 2 4 4 5 3 4 4
303 1 0.375 0.375 3.7 2 2 4 3 4 4 2 3 2 4 3 3 4 4 3 3 4 3
304 10 1 0.625 2.6 1 2 3 4 2 4 2 4 2 3 4 3 4 4 1 1 5 2
305 10 0.6875 0.5625 3.2 2 2 4 2 2 2 1 4 2 2 4 2 2 4 5 2 4 2
306 1 1.25 0.75 1.8 4 1 2 1 3 4 2 4 4 2 2 3 4 4 5 3 1 2
307 10 0.4375 0.3125 3.5 4 3 2 3 3 3 3 4 4 3 2 2 3 4 3 2 4 1
308 1 0.9375 0.625 3.1 4 2 2 2 3 2 2 4 2 2 4 4 4 4 4 3 4 4
309 10 0.8125 0.5625 2.8 4 1 1 4 2 4 1 5 3 4 4 2 4 4 4 4 3 4
310 1 0.375 0.3125 2.9 4 2 2 2 4 2 2 3 3 2 4 5 3 4 5 2 4 4
311 1 0.75 0.75 3.2 4 2 3 2 2 2 2 3 2 2 4 2 2 4 4 2 3 2
312 1 0.6875 0.375 3.4 3 4 5 2 3 4 2 4 5 4 4 3 4 4 5 1 3 4
313 1 0.75 0.5 3.3 2 2 1 2 3 4 2 2 2 4 4 3 2 4 4 1 4 2
314 10 0.875 0.6875 2.5 4 2 3 3 3 3 2 2 3 3 4 3 2 4 2 1 4 2
315 10 0.375 0.3125 3.4 4 3 5 4 4 4 3 4 4 4 4 4 4 4 3 2 4 3
316 10 0.4375 0.3125 2.7 3 2 3 3 2 2 3 3 3 3 3 2 3 2 2 1 1 3
317 10 0.8125 0.625 3.3 3 3 4 4 4 4 3 4 4 4 4 3 3 4 4 3 4 3
318 10 0.625 0.5 3.5 3 2 3 3 2 4 3 3 4 2 2 4 2 4 5 2 2 4
319 1 0.6875 0.5625 3.3 4 3 3 3 2 3 3 4 4 4 2 3 3 3 3 2 3 2
320 10 0.4375 0.4375 3.3 2 2 3 2 2 4 3 4 4 4 4 3 2 2 3 2 2 3
321 1 0.5 0.5 3.5 2 2 3 2 2 2 2 2 2 3 3 2 3 3 2 2 3 2
322 10 0.375 0.375 3.5 5 3 4 4 2 4 2 4 5 2 4 2 5 5 5 3 4 4
323 1 0.9375 0.75 3.2 5 4 5 1 2 1 3 5 5 1 1 2 4 4 3 1 3 2
324 1 0.75 0.4375 4.1 5 3 5 2 3 4 2 4 5 4 5 4 5 5 3 2 4 4
325 1 0.375 0.3125 3.3 1 2 2 3 2 3 2 4 3 3 4 2 3 4 5 2 3 2
326 10 0.6875 0.375 2.4 4 1 3 1 4 2 3 2 4 1 5 1 2 3 2 2 4 2
327 10 0.4375 0.375 3.4 4 2 3 2 3 3 3 4 4 3 3 3 3 4 4 3 2 3
328 10 0.5 0.375 3.7 4 2 5 3 2 3 3 2 2 3 4 3 4 4 2 4 4 3
329 10 0.625 0.625 2.9 3 3 2 3 2 3 4 4 3 4 4 4 4 4 3 3 4 3
330 1 0.5625 0.375 3.1 4 2 3 3 5 1 5 4 3 2 4 3 2 2 3 2 3 3
331 10 0.9375 0.5625 3.4 4 4 5 4 2 5 4 5 4 2 5 2 4 5 5 1 2 2
332 10 0.5 0.4375 3.4 2 2 2 2 1 2 2 3 3 3 4 4 2 2 2 4 2 2
333 1 0.5 0.375 3.8 3 4 4 4 3 2 2 4 2 3 5 2 2 3 3 2 4 2
334 10 0.6875 0.5625 3.5 4 3 4 4 2 4 2 4 3 3 4 3 4 4 4 2 4 3
335 1 0.625 0.5 3.8 4 4 4 3 3 3 2 4 4 3 3 2 2 4 4 2 4 3
336 1 0.5625 0.375 3.9 4 2 3 2 1 3 3 4 4 4 3 1 3 2 3 1 3 4
337 10 0.5625 0.5 3.2 4 3 4 4 3 4 3 5 4 4 5 4 5 5 4 4 4 4
338 1 0.6875 0.4375 2.9 3 1 4 1 3 2 2 4 2 2 3 2 1 2 4 2 2 2
339 1 0.5 0.4375 3.2 3 3 3 4 2 3 3 3 4 3 4 4 3 3 3 2 3 3
340 1 0.75 0.5 4.1 4 2 4 3 2 3 2 4 4 4 4 3 2 4 2 2 4 4
341 10 0.8125 0.6875 2.6 4 3 2 4 4 3 2 3 2 2 4 2 3 4 3 2 3 2
342 1 0.625 0.375 3.2 4 1 4 2 2 3 2 4 2 2 2 2 4 4 5 2 5 4
343 1 0.4375 0.4375 2.9 4 3 4 3 3 4 2 4 2 3 3 3 5 4 4 3 2 3
344 1 0.5 0.5 3.4 3 2 4 2 2 3 3 3 3 3 4 2 4 3 4 2 4 3
345 10 0.75 0.625 2.6 4 4 4 4 3 4 3 4 4 2 3 2 4 4 4 5 4 3
346 1 0.5625 0.375 3.2 4 1 4 4 3 4 1 5 5 4 4 3 4 4 4 5 3 5
347 10 0.6875 0.625 3 3 2 2 4 2 4 2 3 2 3 4 2 4 4 2 2 4 2
348 1 0.5625 0.4375 3.1 2 2 2 2 2 2 2 2 2 3 4 2 2 2 3 3 2 2
349 10 0.4375 0.3125 3.6 2 2 4 3 4 2 2 4 1 4 4 3 2 2 2 2 4 2
350 10 1.375 0.75 2.4 3 1 1 2 2 1 2 2 3 2 4 3 1 2 2 2 1 1
351 10 0.1875 0.1875 3.2 3 4 3 3 3 3 2 3 3 3 4 3 4 3 3 3 4 3
352 10 0.6875 0.5625 3.5 5 1 4 4 4 4 1 2 4 4 5 2 2 3 1 4 4 4
353 10 0.625 0.4375 3.1 4 4 4 4 4 3 4 4 4 4 4 3 3 4 3 4 4 4
354 10 0.4375 0.3125 2.6 4 3 4 2 2 3 2 3 4 2 2 2 3 4 4 1 3 1
355 10 0.75 0.5625 3.5 4 2 3 3 4 3 3 3 4 3 3 2 4 4 4 2 4 3
356 1 0.5625 0.375 2.7 4 1 3 2 2 4 1 2 2 2 2 2 2 2 1 2 1 2
357 1 0.875 0.5 3.3 5 2 4 4 2 4 3 4 4 3 4 4 2 2 2 2 3 2
358 1 1.375 0.8125 3 5 5 5 4 4 4 4 5 4 3 4 4 5 5 5 3 4 4
359 10 0.875 0.5 3.4 1 1 1 1 2 4 2 4 2 4 5 1 4 1 3 1 4 2
360 10 0.5 0.375 2.8 2 1 1 2 2 2 3 2 1 4 2 4 2 2 4 2 2 3
361 10 0.5625 0.5625 3.5 4 3 3 3 3 4 4 5 4 2 4 3 3 5 4 2 3 4
362 1 0.625 0.5 3.2 4 3 4 4 4 4 4 4 4 4 4 4 3 4 4 2 4 4
363 10 0.875 0.5625 3.7 4 1 1 2 2 2 4 4 3 3 2 2 2 4 5 2 2 2
364 10 0.125 0.125 3.2 3 2 3 2 2 3 2 4 4 3 3 3 3 2 2 2 3 2
365 1 0.625 0.5 3.4 4 3 4 3 4 4 2 3 4 4 3 4 3 4 4 2 4 3
366 1 0.75 0.625 3.9 5 1 4 4 2 4 2 5 4 2 4 4 3 4 3 4 4 2
367 1 0.6875 0.5625 3.2 4 2 4 2 2 4 3 2 3 4 4 2 2 2 2 2 2 2
368 1 0.75 0.5 2.4 4 3 4 4 3 4 3 4 3 4 4 3 4 4 1 4 4 3
369 10 0.875 0.625 2.6 4 2 3 4 3 4 2 4 3 5 5 4 4 5 5 2 4 4
370 10 0.4375 0.375 3.3 2 2 3 2 3 3 3 2 3 2 2 3 2 3 3 2 3 2
371 10 0.625 0.5 3.4 3 1 2 2 2 2 2 4 3 2 5 2 3 2 4 4 4 2
372 10 1 0.6875 3.4 4 2 4 4 4 4 2 5 4 3 4 2 4 4 5 1 4 5
373 10 0.6875 0.4375 3.7 5 2 5 2 2 3 3 4 3 3 4 2 4 4 4 3 4 2
374 10 0.5 0.375 3.8 3 1 3 1 1 4 2 2 2 2 4 1 2 2 4 1 4 2
375 10 0.9375 0.5625 3.6 2 1 1 4 2 2 2 1 2 3 4 3 4 5 3 4 4 2
376 1 0.375 0.375 3.1 2 3 3 3 3 3 4 4 3 4 4 3 4 3 4 2 4 4
377 1 0.9375 0.625 4.1 4 1 4 3 3 5 3 4 5 4 3 5 4 5 4 2 4 4
378 10 0.375 0.3125 2.9 4 3 4 4 1 3 3 3 4 2 5 3 1 5 4 3 5 3
379 1 0.5 0.5 3.6 2 3 1 1 1 1 2 1 2 1 1 2 1 1 2 1 1 2
380 1 0.75 0.5 3.8 4 2 2 2 1 4 3 4 3 4 2 1 2 3 2 4 1 2
381 10 0.4375 0.4375 3.9 2 2 4 4 4 2 4 5 4 4 2 4 4 4 2 2 2 4
382 1 0.75 0.5625 3 5 4 4 4 2 2 4 5 4 1 2 2 2 4 3 2 2 4
383 10 0.8125 0.5625 3.7 1 1 2 2 4 4 5 4 4 4 3 4 2 3 5 1 4 2
384 10 0.8125 0.4375 2.7 4 2 3 2 4 4 2 4 5 4 2 2 4 5 5 2 4 2
385 10 0.625 0.375 3.5 3 3 3 3 3 4 4 4 4 4 3 3 1 1 2 1 3 1
386 10 0.5 0.375 3.2 1 2 2 2 1 2 2 2 2 2 4 2 3 4 2 2 2 2
387 1 0.25 0.25 3 3 2 4 2 2 2 3 3 3 2 4 3 4 4 3 1 4 2
388 1 0.75 0.4375 3 4 5 3 4 3 2 3 5 5 4 3 4 4 5 5 2 4 4
389 1 0.4375 0.375 3.3 4 2 4 2 2 3 2 2 2 2 4 4 4 4 4 3 4 3
390 10 0.4375 0.375 3.7 4 3 3 4 4 4 4 4 4 4 4 3 3 3 3 2 3 2
391 10 0.75 0.5625 2.9 4 4 4 2 4 3 3 4 3 2 4 2 4 4 5 2 4 2
392 1 1.125 0.6875 2.7 4 2 3 2 2 2 4 3 3 3 3 2 3 4 4 2 4 2
393 10 0.375 0.375 3.3 3 2 3 2 2 2 4 4 3 3 4 3 4 4 3 4 3 3
394 1 0.5 0.375 3.2 2 2 2 3 2 3 2 2 3 3 4 2 2 3 3 2 3 3
395 1 0.875 0.5625 3.3 2 3 3 2 3 2 3 3 3 2 4 2 2 3 3 2 2 2
396 10 0.5625 0.5 2.6 4 3 4 2 2 4 2 3 3 3 2 2 4 4 4 2 3 3
397 1 0.5625 0.5 3.2 3 2 2 4 2 4 2 2 3 3 3 2 2 3 4 4 3 3
398 1 0.5625 0.375 3.4 1 1 1 3 2 3 1 2 5 4 4 2 4 5 3 2 5 2
399 10 0.125 0.0625 3 3 3 4 3 3 3 2 3 3 3 3 3 3 3 3 3 3 3
400 1 0.6875 0.5625 2.8 5 1 4 4 2 3 2 4 4 4 4 4 4 4 5 2 4 4
401 10 0.5 0.375 2.6 2 2 2 3 2 2 4 4 4 3 5 4 2 2 4 1 2 4
402 10 0.625 0.4375 3.6 3 1 3 3 3 3 3 3 2 3 4 2 2 3 3 3 2 3
403 10 0.75 0.5 3.6 2 2 4 2 2 2 5 5 4 4 2 3 4 5 4 3 4 3
404 1 0.5 0.4375 3.9 5 3 4 3 3 4 1 3 2 2 4 2 4 3 4 3 4 2
405 1 0.5 0.5 3.4 2 2 4 4 2 4 2 4 4 4 4 2 4 4 2 3 2 3
406 10 0.9375 0.625 3.1 3 2 4 4 2 4 5 5 4 2 4 2 2 2 2 1 5 2
407 10 0.625 0.5625 3.3 2 4 4 2 5 4 4 4 5 4 5 4 4 3 4 2 4 4
408 1 0.625 0.5625 3.9 4 2 4 3 2 4 3 4 3 4 4 4 4 4 4 2 4 3
409 10 0.625 0.4375 3.4 4 2 4 4 4 4 4 5 4 4 4 3 4 4 4 4 4 4
410 1 0.6875 0.625 3.5 2 2 2 2 2 3 2 5 4 3 4 3 2 2 4 2 2 3
411 10 0.4375 0.4375 2.8 3 2 2 3 4 2 2 3 4 3 2 2 4 4 2 2 4 2
412 10 0.4375 0.375 2.9 3 3 4 4 3 3 3 3 4 5 3 4 5 4 3 3 4 3
413 1 0.75 0.5625 3.3 4 2 1 4 4 4 2 3 4 3 4 1 2 4 3 2 2 1
414 1 0.6875 0.5 2.5 2 1 2 2 3 3 2 2 2 2 4 2 2 1 1 1 3 2
415 1 0.75 0.5 3.9 4 2 1 2 2 4 2 4 2 2 4 2 2 4 5 4 4 4
416 1 0.1875 0.1875 3 4 2 3 4 2 4 4 2 3 4 3 4 2 2 2 3 2 3
417 10 0.875 0.625 2.4 4 2 2 1 2 1 5 4 2 2 4 4 4 5 3 2 4 3
418 1 0.5625 0.5 3.8 4 4 4 4 4 4 2 4 4 4 4 4 4 4 4 4 4 4
419 1 0.5 0.4375 3.8 2 1 2 4 4 4 2 4 3 4 4 2 3 3 4 2 2 2
420 1 0.25 0.25 3.6 3 2 2 2 2 3 2 3 2 2 2 3 2 2 3 3 3 3
421 10 0.6875 0.5 3.7 2 4 3 4 3 4 2 4 3 2 2 3 3 3 2 2 2 2
422 1 0.8125 0.75 2.8 4 3 4 2 3 4 4 5 4 2 3 3 4 5 4 2 2 2
423 10 0.4375 0.4375 3.4 4 2 4 4 2 4 4 4 4 4 4 4 4 2 4 4 2 4
424 1 0.3125 0.3125 3.7 2 1 4 4 4 4 2 4 4 4 4 4 4 4 2 2 4 3
425 10 0.625 0.5625 3.6 4 2 2 2 2 2 3 4 3 2 4 3 4 4 4 2 4 3
426 10 0.625 0.5 3 3 1 2 4 2 3 2 2 1 2 4 2 1 2 3 2 2 2
427 1 0.75 0.75 2.8 2 2 2 2 4 4 2 3 2 3 4 3 2 2 3 2 2 2
428 1 0.6875 0.4375 4 4 4 4 4 4 5 4 5 2 5 5 4 5 5 5 4 5 4
429 10 0.6875 0.5625 3 4 2 3 2 3 4 2 4 3 4 3 3 2 2 2 1 2 2
430 1 0.5625 0.4375 3 3 2 4 2 2 4 2 4 3 5 4 2 2 4 4 2 3 3
431 10 0.5 0.375 3.3 5 3 4 4 2 2 3 3 4 4 3 2 4 5 3 2 3 2
432 1 0.625 0.625 3 4 4 3 5 3 4 3 4 3 3 4 4 3 3 3 2 2 2
433 10 0.375 0.375 2.9 4 3 3 4 2 3 4 3 4 3 2 2 4 3 4 2 4 1
434 10 0.8125 0.5625 3.3 4 3 4 4 4 2 4 4 4 4 4 4 3 3 2 2 4 2
435 1 1.0625 0.5625 3 5 4 5 5 1 5 5 5 5 5 5 4 5 5 5 1 2 2
436 1 0.5625 0.5625 3.3 4 3 3 3 4 2 2 4 4 3 3 2 3 4 3 2 2 3
437 10 1 0.625 4 4 1 2 2 4 2 2 2 2 2 4 2 2 4 4 2 2 3
438 10 0.625 0.4375 3 1 1 1 1 1 2 2 4 4 3 3 1 4 1 1 2 2 3
439 10 0.625 0.5 3.9 4 2 2 2 2 4 3 4 4 3 4 4 2 3 4 2 2 4
440 1 0 0 3 2 2 2 4 4 4 2 2 2 4 4 4 2 2 2 4 4 4
441 10 0.3125 0.3125 2.7 4 3 2 4 4 3 3 2 3 4 3 3 3 3 2 2 3 3
442 10 0 0 3.1 3 3 4 3 3 3 4 3 3 2 3 3 3 4 3 3 3 3
443 10 0.4375 0.3125 3.3 3 2 4 4 2 4 2 4 2 3 4 3 2 4 4 2 4 2
444 1 0.4375 0.375 2.8 2 1 3 3 3 3 4 3 3 2 4 2 3 3 4 1 3 2
445 1 0.8125 0.5 2.8 5 2 3 3 3 4 2 5 5 4 5 3 4 5 5 1 5 3
446 10 0.875 0.5625 3.3 4 3 3 3 3 4 3 5 4 4 4 4 5 4 5 4 4 4
447 1 0.5 0.4375 3 3 2 3 2 2 2 3 2 3 3 3 2 4 3 2 2 2 2
448 1 0.5625 0.5 3.7 4 3 4 4 3 4 3 4 4 3 4 3 4 2 4 3 4 4
449 1 0.5 0.5 2.9 4 2 2 2 3 3 2 4 3 4 4 3 2 2 2 2 2 2
450 1 0.5625 0.375 3.8 3 2 2 3 1 4 3 5 5 4 2 4 5 5 1 1 4 2
451 10 0.8125 0.5 3.6 3 3 3 3 4 4 2 3 4 3 3 4 2 2 2 2 2 2
452 10 0.5625 0.4375 3.4 5 4 5 4 4 4 3 3 4 3 4 3 5 4 5 2 4 3
453 1 0.625 0.4375 3.2 3 2 4 4 2 4 2 4 3 4 4 5 2 2 2 2 2 2
454 1 0.875 0.625 3.9 4 4 4 2 1 2 2 4 2 2 4 3 4 4 4 2 2 3
455 10 0.6875 0.5 3.4 4 1 4 4 4 4 2 4 5 4 4 4 3 3 4 3 3 3
456 1 0.75 0.4375 2.9 1 1 1 2 1 2 4 4 2 3 4 4 2 2 2 2 2 1
457 1 0.6875 0.625 3.2 5 1 4 3 4 2 1 2 3 2 2 1 4 3 5 2 3 2
458 1 0.8125 0.5 3.7 4 1 5 4 4 3 1 4 1 2 4 2 4 5 4 1 4 2
459 10 0.5 0.4375 3.3 3 2 3 4 3 2 2 2 2 4 4 4 3 3 4 2 2 2
460 10 0.875 0.5625 3.8 4 3 4 2 2 4 4 4 3 2 2 2 4 4 4 2 2 4
461 1 0.6875 0.4375 2.1 4 1 3 2 2 2 2 4 5 2 3 3 2 2 2 1 2 2
462 1 0.75 0.5625 3.2 4 4 2 4 4 3 2 4 4 4 4 2 4 4 4 2 2 2
463 10 1.0625 0.75 2.4 2 1 1 1 2 2 2 3 2 1 4 2 2 1 4 2 2 2
464 1 0.9375 0.625 2.8 5 4 5 2 2 5 5 5 5 4 5 4 4 4 4 1 2 3
465 1 0.75 0.5 3.6 1 1 1 1 2 1 3 1 2 4 1 2 1 1 4 2 2 2
466 10 0.5 0.5 3.4 4 4 4 4 4 4 3 4 4 4 4 3 4 4 4 2 4 3
467 1 0.3125 0.1875 2.5 3 1 2 3 2 3 4 3 3 4 4 4 3 4 4 3 4 4
468 1 0.5 0.5 3.2 3 4 3 2 2 2 4 4 2 3 2 3 4 4 4 2 3 2
469 10 0.5 0.4375 3.8 4 3 4 4 3 4 4 4 4 4 4 4 4 4 4 2 5 3
470 10 0.4375 0.3125 3.8 3 1 4 4 4 4 2 4 4 2 4 3 5 5 2 5 4 5
471 10 0.6875 0.5 3.7 3 4 3 4 2 4 3 3 4 5 4 3 4 4 4 4 4 4
472 10 0.5625 0.5 3 4 1 2 2 1 4 4 4 4 2 4 4 5 4 4 2 4 2
473 10 0.6875 0.6875 3 3 2 3 3 3 4 3 4 4 3 4 3 3 4 4 2 3 3
474 1 0.5625 0.5 4 4 3 4 3 3 4 4 4 3 4 4 3 4 4 4 4 4 4
475 1 0.25 0.1875 2.6 1 2 1 2 2 1 4 4 4 4 4 2 2 1 2 1 1 2
476 10 0.5625 0.375 2.4 2 1 2 1 2 3 4 2 3 1 4 2 1 1 1 2 2 2
477 1 0.5625 0.4375 3.4 4 4 4 4 4 4 4 4 4 4 3 4 4 3 4 2 2 4
478 1 0.6875 0.5 3.6 3 1 4 1 2 5 2 4 4 4 4 4 4 5 5 3 4 2
479 1 0.4375 0.375 3.2 2 2 3 2 3 4 2 2 2 3 4 2 2 4 2 5 2 3
480 1 0.5625 0.4375 2.6 2 2 2 4 2 3 2 3 2 2 4 2 2 2 2 2 2 2
481 1 0.5 0.375 3.3 4 3 2 4 3 3 2 2 3 2 4 2 3 3 3 2 3 2
482 1 0.5625 0.5 3.7 4 3 2 4 4 4 4 4 5 3 4 4 3 3 4 3 4 4
483 1 0.5625 0.5625 3.5 4 4 4 3 2 4 2 4 4 4 4 3 4 5 5 2 4 2
484 10 0.75 0.625 3.8 4 3 1 3 2 4 4 5 4 3 2 4 4 5 4 4 4 4
485 1 0.4375 0.375 3.7 3 2 3 3 4 4 4 4 4 4 4 4 4 4 2 1 3 3
486 10 0.3125 0.3125 3.4 4 2 2 4 4 2 2 2 4 2 2 3 2 4 2 2 4 2
487 1 1.3125 0.8125 3.4 4 1 1 4 4 2 1 1 2 2 4 2 2 4 5 2 4 2
488 1 0.375 0.375 3.1 4 2 4 2 2 3 4 4 4 3 4 2 4 4 4 4 3 3
489 10 0.5625 0.5 3.2 2 3 2 2 2 4 2 4 2 2 4 2 4 4 4 2 4 2
490 10 0.375 0.3125 3.1 5 2 3 4 4 3 5 5 4 4 2 4 4 4 5 4 4 3
491 1 0.625 0.5625 2.5 2 2 2 2 2 2 2 4 3 2 4 2 2 2 2 2 3 3
492 1 0.4375 0.375 3.3 4 1 4 4 5 4 4 2 3 4 2 3 4 4 3 1 4 2
493 10 0.5625 0.375 2.7 1 2 1 2 2 2 1 5 3 3 4 3 4 3 4 2 2 2
494 1 0.5625 0.5625 3.1 2 2 2 2 4 2 2 3 3 3 4 2 2 2 2 2 4 2
495 10 0.3125 0.3125 1.8 3 4 4 3 2 3 3 3 4 2 4 3 3 4 3 3 3 3
496 10 0.5625 0.4375 2.7 5 3 1 4 4 3 1 3 1 1 5 2 5 5 4 2 5 2
497 10 0.3125 0.25 3.9 5 3 3 4 3 2 2 3 3 3 2 2 4 4 4 2 4 3
498 1 0.6875 0.4375 3 5 1 5 4 4 4 4 3 5 3 1 3 3 2 4 3 4 4
499 1 0.8125 0.5625 2.9 5 2 4 4 3 4 4 4 4 4 5 4 4 4 4 4 4 4
500 10 0.4375 0.3125 3.3 2 3 3 4 4 4 2 2 3 4 4 4 3 4 4 2 4 4
501 1 0.75 0.625 3 3 2 4 3 2 3 2 4 4 3 4 2 3 4 4 4 3 3
502 1 0.4375 0.4375 3.6 5 4 4 4 3 4 3 4 4 3 4 3 4 4 4 3 4 3
503 10 0.5 0.3125 2.4 2 1 1 2 1 5 1 1 1 2 2 2 1 1 1 2 1 2
504 10 0.625 0.5 2.4 3 2 2 3 2 2 2 2 4 3 4 2 4 3 2 2 4 2
505 10 0.5625 0.4375 3.4 4 4 5 4 3 4 3 4 5 3 4 4 5 5 5 3 4 3
506 10 0.625 0.5625 2.7 3 2 4 4 3 4 2 2 4 3 3 4 3 3 2 3 4 4
507 10 0.625 0.5 3.4 3 1 3 2 3 2 2 2 2 2 3 3 2 2 2 3 3 2
508 1 0.4375 0.375 3 3 2 4 3 2 4 4 4 4 3 3 3 3 3 3 2 4 3
509 10 0.3125 0.3125 2.9 2 1 3 3 3 4 3 4 4 3 4 3 2 2 3 2 2 2
510 10 0.75 0.5 4.1 2 1 4 2 2 4 2 4 2 3 4 4 3 3 3 2 2 3
511 1 1.25 0.875 3.3 1 5 4 3 3 3 2 5 5 2 4 3 4 4 3 3 1 1
512 1 0.875 0.5625 3.9 4 2 4 4 4 4 2 4 4 4 4 4 4 2 2 4 4 3
513 1 1.125 0.75 3.1 2 1 2 2 2 2 2 4 3 2 4 2 2 2 3 1 2 2
514 10 0.75 0.5 3.1 2 1 4 3 2 2 3 2 5 2 2 2 4 2 2 4 1 2
515 1 0.5625 0.5625 2.6 2 2 3 3 4 3 2 2 2 3 2 2 2 2 2 1 4 3
516 1 0.125 0.125 2.8 4 3 3 4 4 3 3 1 2 5 1 3 2 2 4 3 3 2
517 1 0.3125 0.3125 2.9 3 5 5 4 3 2 3 4 3 5 2 3 2 3 2 3 5 5
518 10 0.75 0.4375 3.1 5 4 5 4 4 5 4 4 5 4 5 4 4 4 4 5 4 4
519 1 0.625 0.375 2.6 3 2 2 1 3 1 2 3 3 1 3 1 3 3 2 3 1 1
520 10 0.5 0.5 3.2 3 1 2 2 3 4 3 4 3 2 4 2 4 4 5 2 4 3
521 1 0.8125 0.5625 2.6 4 1 4 2 3 4 4 4 5 4 4 2 4 5 4 2 4 3
522 1 0.625 0.4375 4.6 4 4 4 3 4 2 2 4 4 2 5 3 4 4 5 2 4 3
523 10 0.5 0.4375 2.7 4 3 2 4 4 3 2 3 2 2 2 2 2 3 3 2 2 2
524 1 0.6875 0.5 3.3 3 1 4 3 4 4 3 4 4 4 3 4 4 4 4 2 4 4
525 1 1 0.6875 3.1 4 2 3 4 3 4 2 4 4 4 4 3 4 4 4 4 4 4
526 10 0.5625 0.5 3.5 2 2 2 2 2 3 4 3 3 4 4 2 4 2 1 2 3 3
527 10 0.3125 0.3125 3.5 3 1 3 1 3 2 1 2 3 2 5 2 1 1 1 3 3 2
528 1 0.5 0.375 3.5 3 1 2 4 3 2 1 2 1 2 2 1 4 1 2 2 2 2
529 10 0.4375 0.3125 3.8 4 2 4 3 4 4 3 3 3 4 3 3 2 2 2 3 4 2
530 10 0.625 0.5625 3.4 4 2 3 4 4 4 4 5 4 4 4 5 4 5 4 4 4 4
